start,end,duration,app,day,profile
2014-03-12 18:15:00,2014-03-12 18:30:00,15.0,kitchen_radio,70,[2.0078125]
2014-03-12 18:45:00,2014-03-12 20:30:00,105.0,washing_machine,70,"[564.6640625, 1871.089552238806, 495.8768115942029, 249.91666666666663, 105.42857142857144, 163.2537313432836, 197.98496240601503]"
2014-03-12 19:15:00,2014-03-12 20:30:00,75.0,lcd_office,70,"[48.266666666666666, 52.08888888888889, 39.11278195488722, 39.4264705882353, 39.0945945945946]"
2014-03-12 19:15:00,2014-03-12 20:30:00,75.0,hifi_office,70,"[6.84375, 8.977443609022556, 8.886363636363637, 8.911111111111111, 8.621621621621621]"
2014-03-12 19:15:00,2014-03-12 20:30:00,75.0,laptop,70,"[17.3, 21.203007518796998, 20.892307692307693, 19.75555555555556, 19.24324324324324]"
2014-03-12 19:15:00,2014-03-12 19:30:00,15.0,office_pc,70,[5.741935483870968]
2014-03-12 20:00:00,2014-03-12 22:45:00,165.0,amp_livingroom,70,"[11.036764705882351, 23.7218045112782, 23.261904761904763, 23.118110236220478, 23.1328125, 23.22222222222222, 23.056451612903224, 23.06153846153846, 23.165354330708663, 23.08, 6.062015503875969]"
2014-03-12 20:00:00,2014-03-12 22:30:00,150.0,subwoofer_livingroom,70,"[7.367647058823529, 15.571428571428571, 15.795081967213116, 15.94488188976378, 15.859375, 16.141732283464567, 15.951612903225806, 16.0, 16.032, 15.88095238095238]"
2014-03-12 20:00:00,2014-03-12 22:45:00,165.0,tv,70,"[47.65185185185185, 102.4090909090909, 105.4724409448819, 104.18253968253968, 97.3828125, 105.44094488188976, 107.36585365853658, 95.73846153846154, 94.63492063492065, 94.8095238095238, 25.2109375]"
2014-03-12 20:00:00,2014-03-12 22:45:00,165.0,htpc,70,"[43.61029411764706, 71.16793893129771, 68.26771653543307, 68.80314960629921, 68.15625, 68.38582677165354, 68.976, 78.09302325581395, 75.69291338582677, 72.832, 22.4765625]"
2014-03-12 22:30:00,2014-03-13 00:30:00,120.0,dishwasher,70,"[50.03875968992248, 612.953125, 1471.0378787878788, 120.98425196850394, 119.30708661417324, 108.9527559055118, 2077.3703703703704, 649.3409090909091]"
2014-03-13 02:00:00,2014-03-13 02:15:00,15.0,breadmaker,71,[27.1953125]
2014-03-13 02:30:00,2014-03-13 03:45:00,75.0,breadmaker,71,"[15.991935483870968, 6.261904761904762, 44.09448818897638, 68.2936507936508, 30.17460317460317]"
2014-03-13 04:00:00,2014-03-13 06:45:00,165.0,breadmaker,71,"[9.298387096774194, 11.92, 11.875, 47.153225806451616, 62.3828125, 36.70542635658915, 61.7890625, 553.8951612903226, 434.5196850393701, 370.8333333333333, 154.5793650793651]"
2014-03-13 07:00:00,2014-03-13 08:00:00,60.0,kitchen_radio,71,"[2.088709677419355, 2.0078740157480315, 2.0236220472440944, 2.0396825396825395]"
2014-03-13 08:15:00,2014-03-13 08:30:00,15.0,kitchen_radio,71,[2.015873015873016]
2014-03-13 08:15:00,2014-03-13 08:45:00,30.0,hair_dryer,71,"[227.0, 155.44347826086957]"
2014-03-13 08:30:00,2014-03-13 09:00:00,30.0,straighteners,71,"[125.29457364341086, 27.53333333333333]"
2014-03-13 09:15:00,2014-03-13 09:45:00,30.0,kitchen_radio,71,"[2.072, 2.024193548387097]"
2014-03-13 10:15:00,2014-03-13 11:15:00,60.0,kitchen_radio,71,"[2.008, 2.007936507936508, 2.0078125, 2.0080645161290325]"
2014-03-13 12:00:00,2014-03-13 12:15:00,15.0,kitchen_radio,71,[2.008130081300813]
2014-03-13 12:30:00,2014-03-13 13:30:00,60.0,kitchen_radio,71,"[2.0163934426229506, 2.0165289256198347, 2.008264462809917, 2.0330578512396693]"
2014-03-13 13:45:00,2014-03-13 14:00:00,15.0,kitchen_radio,71,[2.008264462809917]
2014-03-13 14:45:00,2014-03-13 15:00:00,15.0,kitchen_radio,71,[2.008130081300813]
2014-03-13 15:15:00,2014-03-13 15:30:00,15.0,kitchen_radio,71,[2.0163934426229506]
2014-03-13 15:45:00,2014-03-13 16:00:00,15.0,kitchen_radio,71,[2.0080645161290325]
2014-03-13 18:00:00,2014-03-13 19:45:00,105.0,washing_machine,71,"[467.1860465116279, 1880.5294117647056, 662.837037037037, 257.3410852713178, 104.68992248062015, 139.1984126984127, 207.4724409448819]"
2014-03-13 18:15:00,2014-03-13 18:30:00,15.0,kitchen_radio,71,[2.0076335877862594]
2014-03-13 19:45:00,2014-03-13 20:00:00,15.0,microwave,71,[201.9248120300752]
2014-03-13 19:45:00,2014-03-13 22:30:00,165.0,lcd_office,71,"[39.41333333333333, 40.40441176470589, 40.66176470588236, 39.5925925925926, 39.19548872180451, 40.16417910447761, 39.156716417910445, 39.082089552238806, 40.19548872180451, 39.9624060150376, 33.96969696969697]"
2014-03-13 19:45:00,2014-03-13 22:30:00,165.0,hifi_office,71,"[8.973333333333333, 9.088235294117649, 8.786764705882353, 8.407407407407407, 8.691729323308271, 8.723880597014926, 8.835820895522389, 8.762962962962963, 8.466165413533835, 8.631578947368421, 8.515151515151516]"
2014-03-13 19:45:00,2014-03-13 22:30:00,165.0,laptop,71,"[39.93333333333333, 28.904411764705884, 24.75, 20.725925925925925, 20.2089552238806, 21.611940298507463, 22.32575757575757, 21.22962962962963, 22.02255639097744, 22.23308270676692, 18.303030303030305]"
2014-03-13 21:30:00,2014-03-13 23:00:00,90.0,tv,71,"[17.238805970149254, 99.02255639097744, 94.18045112781957, 96.88888888888889, 100.75968992248062, 81.20930232558139]"
2014-03-13 21:45:00,2014-03-13 23:00:00,75.0,subwoofer_livingroom,71,"[15.6390977443609, 15.780303030303031, 15.818897637795276, 15.9375, 12.511627906976743]"
2014-03-13 21:45:00,2014-03-13 23:00:00,75.0,htpc,71,"[74.2406015037594, 69.21804511278195, 69.56692913385827, 69.6484375, 55.37984496124031]"
2014-03-14 07:00:00,2014-03-14 17:45:00,645.0,lcd_office,72,"[40.823008849557525, 40.903703703703705, 40.43076923076923, 28.24087591240876, 12.051470588235292, 39.627737226277375, 39.11029411764706, 39.11764705882353, 39.18248175182482, 39.13333333333333, 39.125, 39.54014598540146, 39.05882352941177, 39.088235294117645, 39.06617647058823, 39.05882352941177, 39.02941176470589, 39.11764705882353, 39.02205882352941, 38.97794117647059, 39.01459854014598, 39.03676470588236, 39.169117647058826, 39.0, 38.98540145985402, 38.97826086956522, 39.01481481481481, 39.03676470588236, 39.07407407407408, 39.11764705882353, 39.02222222222223, 39.02205882352941, 39.03676470588236, 39.09558823529412, 39.007407407407406, 39.01459854014598, 39.96350364963504, 40.24817518248175, 39.627737226277375, 39.1021897810219, 39.088235294117645, 39.11029411764706, 39.12621359223301]"
2014-03-14 07:00:00,2014-03-14 17:45:00,645.0,hifi_office,72,"[9.035398230088497, 8.985185185185186, 8.923076923076923, 8.708029197080291, 8.691176470588236, 8.854014598540147, 8.955882352941176, 8.874074074074073, 8.854014598540147, 8.911111111111111, 8.867647058823529, 8.861313868613138, 8.911764705882353, 8.772058823529411, 8.801470588235293, 8.823529411764707, 8.816176470588236, 8.852941176470589, 8.816176470588236, 8.897058823529411, 8.91970802919708, 8.977941176470589, 8.919117647058824, 9.235294117647058, 15.934306569343066, 15.941605839416058, 15.8, 10.75, 8.503703703703703, 8.551470588235293, 8.65925925925926, 8.933823529411764, 8.875, 8.860294117647058, 8.933333333333334, 8.905109489051094, 8.554744525547445, 8.459854014598541, 8.554744525547445, 8.744525547445255, 8.713235294117647, 8.727941176470589, 8.728155339805825]"
2014-03-14 07:00:00,2014-03-14 07:15:00,15.0,kitchen_radio,72,[2.051851851851852]
2014-03-14 07:00:00,2014-03-14 17:45:00,645.0,laptop,72,"[22.24778761061947, 20.413533834586467, 19.18320610687023, 16.330882352941178, 13.044117647058824, 21.23357664233577, 21.080882352941178, 21.22058823529412, 22.73722627737226, 23.33823529411765, 22.058823529411764, 22.897058823529413, 22.68888888888889, 23.715328467153284, 20.466666666666665, 19.926470588235293, 19.78676470588235, 19.703703703703702, 19.635036496350367, 19.735294117647054, 20.28676470588235, 23.205882352941178, 21.474452554744527, 22.610294117647054, 19.522058823529413, 19.773722627737225, 20.19117647058824, 27.474074074074075, 20.91176470588235, 18.63703703703704, 17.293233082706767, 24.22222222222222, 25.360294117647054, 24.375, 24.607407407407408, 24.0, 23.036231884057973, 23.51094890510949, 24.28676470588235, 22.889705882352946, 22.852941176470587, 23.779411764705884, 23.116504854368934]"
2014-03-14 09:00:00,2014-03-14 09:15:00,15.0,straighteners,72,[138.69230769230768]
2014-03-14 18:15:00,2014-03-14 18:30:00,15.0,kitchen_radio,72,[2.015748031496063]
2014-03-14 19:30:00,2014-03-14 22:00:00,150.0,lcd_office,72,"[35.11764705882353, 39.50735294117647, 39.213235294117645, 39.22058823529412, 39.14705882352941, 39.13235294117647, 40.294117647058826, 39.62222222222222, 39.0735294117647, 39.18333333333333]"
2014-03-14 19:30:00,2014-03-14 22:00:00,150.0,hifi_office,72,"[8.88888888888889, 9.058394160583942, 8.874074074074073, 8.860294117647058, 8.75, 8.610294117647058, 8.889705882352942, 8.8, 8.463235294117647, 8.633333333333333]"
2014-03-14 19:30:00,2014-03-14 22:00:00,150.0,laptop,72,"[26.61111111111111, 22.313868613138688, 21.933823529411764, 23.205882352941178, 21.807407407407407, 21.625, 22.044444444444444, 20.65185185185185, 20.94814814814815, 20.416666666666668]"
2014-03-14 19:30:00,2014-03-14 19:45:00,15.0,office_pc,72,[8.666666666666666]
2014-03-14 20:45:00,2014-03-14 21:30:00,45.0,gas_oven,72,"[11.639705882352942, 46.0514705882353, 11.318518518518518]"
2014-03-14 21:00:00,2014-03-14 22:30:00,90.0,subwoofer_livingroom,72,"[11.948529411764708, 16.022222222222222, 15.654411764705882, 15.86046511627907, 15.983739837398376, 8.344262295081966]"
2014-03-14 21:00:00,2014-03-14 22:30:00,90.0,tv,72,"[72.125, 92.28148148148148, 94.11029411764706, 92.67441860465117, 101.28455284552844, 53.30833333333333]"
2014-03-14 21:00:00,2014-03-14 22:30:00,90.0,htpc,72,"[54.3037037037037, 70.30147058823529, 69.68888888888888, 70.34615384615384, 68.82113821138212, 36.59166666666667]"
2014-03-15 09:00:00,2014-03-15 11:30:00,150.0,washing_machine,73,"[134.64566929133858, 1884.6148148148147, 1396.9248120300751, 1303.0984848484848, 1837.9541984732823, 919.296875, 121.18110236220473, 80.784, 183.56589147286823, 200.3070866141732]"
2014-03-15 16:00:00,2014-03-15 17:45:00,105.0,washing_machine,73,"[1871.175182481752, 745.3053435114504, 369.07936507936506, 121.48818897637796, 156.248, 201.248, 52.45161290322581]"
2014-03-15 17:45:00,2014-03-15 19:00:00,75.0,amp_livingroom,73,"[11.515873015873016, 23.90625, 23.248175182481752, 23.2406015037594, 8.007407407407408]"
2014-03-15 17:45:00,2014-03-15 19:00:00,75.0,subwoofer_livingroom,73,"[7.976190476190476, 15.796875, 15.451851851851853, 15.873134328358208, 5.75]"
2014-03-15 17:45:00,2014-03-15 19:00:00,75.0,tv,73,"[48.983739837398375, 100.25, 98.41044776119404, 116.77037037037036, 34.649253731343286]"
2014-03-15 17:45:00,2014-03-15 18:45:00,60.0,htpc,73,"[55.73015873015873, 72.0703125, 69.42028985507247, 69.73880597014926]"
2014-03-15 18:15:00,2014-03-15 20:15:00,120.0,washing_machine,73,"[1728.236220472441, 1369.2444444444443, 1261.038167938931, 565.7737226277372, 99.91044776119404, 149.96969696969697, 117.04615384615384, 92.73015873015872]"
2014-03-15 18:45:00,2014-03-15 19:45:00,60.0,hoover,73,"[806.3472222222222, 1774.4812030075188, 1447.3484848484848, 1811.7619047619048]"
2014-03-15 19:45:00,2014-03-15 22:30:00,165.0,amp_livingroom,73,"[9.13076923076923, 24.03968253968254, 23.424, 23.096, 23.171875, 23.18110236220473, 23.248, 23.30952380952381, 23.29268292682927, 23.330645161290324, 7.443548387096774]"
2014-03-15 19:45:00,2014-03-15 22:30:00,165.0,subwoofer_livingroom,73,"[6.2578125, 16.008064516129032, 15.866141732283465, 15.669354838709678, 15.976744186046512, 15.952380952380953, 15.984251968503935, 16.023809523809526, 16.0, 15.943548387096774, 5.382113821138211]"
2014-03-15 19:45:00,2014-03-15 22:30:00,165.0,tv,73,"[39.1496062992126, 101.712, 98.14285714285714, 101.34677419354838, 92.53488372093024, 94.35714285714286, 90.13385826771652, 90.44, 88.19354838709677, 90.75806451612904, 37.9758064516129]"
2014-03-15 19:45:00,2014-03-15 22:30:00,165.0,htpc,73,"[27.589147286821703, 72.35714285714286, 71.25396825396825, 71.048, 70.140625, 71.18110236220473, 71.61417322834646, 71.352, 71.73387096774194, 71.06451612903226, 28.782258064516128]"
2014-03-16 11:15:00,2014-03-16 11:30:00,15.0,hair_dryer,74,[512.73]
2014-03-16 11:15:00,2014-03-16 11:30:00,15.0,straighteners,74,[104.75247524752476]
2014-03-16 12:15:00,2014-03-16 12:30:00,15.0,kitchen_radio,74,[2.0080645161290325]
2014-03-16 14:30:00,2014-03-16 15:15:00,45.0,kitchen_radio,74,"[2.024, 2.024, 2.024193548387097]"
2014-03-16 15:30:00,2014-03-16 15:45:00,15.0,kitchen_radio,74,[2.008130081300813]
2014-03-16 16:30:00,2014-03-16 16:45:00,15.0,kitchen_radio,74,[2.048]
2014-03-16 17:00:00,2014-03-16 17:15:00,15.0,kitchen_radio,74,[2.0078740157480315]
2014-03-16 17:30:00,2014-03-16 19:30:00,120.0,amp_livingroom,74,"[13.451612903225806, 23.653846153846157, 23.1015625, 23.288, 23.275590551181104, 23.060606060606062, 23.03703703703704, 19.864]"
2014-03-16 17:30:00,2014-03-16 19:15:00,105.0,dishwasher,74,"[120.31451612903226, 1873.2748091603053, 116.48031496062993, 108.736, 104.5275590551181, 1217.1679389312976, 1572.7941176470588]"
2014-03-16 17:30:00,2014-03-16 19:30:00,120.0,tv,74,"[58.153225806451616, 112.8854961832061, 113.33333333333331, 112.17886178861788, 101.0546875, 106.17692307692307, 117.4351145038168, 94.424]"
2014-03-16 17:30:00,2014-03-16 22:15:00,285.0,htpc,74,"[38.82258064516129, 70.8473282442748, 69.13385826771653, 68.896, 68.65354330708661, 68.81818181818181, 68.75555555555556, 67.83870967741936, 66.34375, 67.10852713178295, 70.46774193548387, 70.63779527559055, 67.6328125, 69.39370078740157, 77.24603174603175, 79.40944881889764, 74.19685039370079, 78.55118110236221, 71.18110236220473]"
2014-03-16 18:30:00,2014-03-16 19:30:00,60.0,subwoofer_livingroom,74,"[15.9921875, 15.806201550387597, 15.684615384615384, 13.52]"
2014-03-16 19:30:00,2014-03-16 20:45:00,75.0,gas_oven,74,"[15.859375, 45.8062015503876, 45.25, 45.275590551181104, 36.078125]"
2014-03-16 20:00:00,2014-03-16 22:15:00,135.0,amp_livingroom,74,"[16.073170731707318, 23.46456692913386, 23.19685039370079, 23.173228346456693, 23.20634920634921, 23.086614173228348, 23.133858267716537, 23.2992125984252, 21.15873015873016]"
2014-03-16 20:00:00,2014-03-16 22:15:00,135.0,subwoofer_livingroom,74,"[10.60483870967742, 15.771653543307089, 15.992125984251969, 15.9921875, 16.0, 15.952380952380953, 15.984126984126984, 16.023622047244096, 14.803149606299211]"
2014-03-16 20:00:00,2014-03-16 22:15:00,135.0,tv,74,"[72.75, 100.67460317460318, 94.328125, 101.1015625, 96.91338582677166, 99.75396825396824, 96.54330708661418, 96.00787401574804, 93.14173228346456]"
2014-03-17 10:30:00,2014-03-17 11:00:00,30.0,straighteners,75,"[211.0, 166.57894736842104]"
2014-03-17 12:30:00,2014-03-17 12:45:00,15.0,kitchen_radio,75,[2.008]
2014-03-17 13:15:00,2014-03-17 15:15:00,120.0,kitchen_radio,75,"[2.015873015873016, 2.0080645161290325, 2.024193548387097, 2.023809523809524, 2.015748031496063, 2.0080645161290325, 2.041322314049587, 2.064]"
2014-03-17 16:00:00,2014-03-17 16:15:00,15.0,kitchen_radio,75,[2.008264462809917]
2014-03-17 16:45:00,2014-03-17 17:30:00,45.0,kitchen_radio,75,"[2.0245901639344264, 2.0078740157480315, 2.032]"
2014-03-17 18:30:00,2014-03-17 18:45:00,15.0,kitchen_radio,75,[2.071428571428572]
2014-03-17 20:00:00,2014-03-17 22:00:00,120.0,lcd_office,75,"[40.298507462686565, 41.48905109489051, 41.70588235294117, 41.51470588235294, 41.50370370370371, 41.48175182481752, 41.32846715328467, 39.97674418604651]"
2014-03-17 20:00:00,2014-03-17 22:00:00,120.0,hifi_office,75,"[8.691176470588236, 8.992700729927007, 8.948529411764707, 8.933333333333334, 8.85925925925926, 8.496350364963504, 8.379562043795621, 8.325581395348838]"
2014-03-17 20:00:00,2014-03-17 22:00:00,120.0,laptop,75,"[19.014705882352946, 25.455882352941178, 23.154411764705884, 32.99264705882353, 30.192592592592597, 26.176470588235293, 21.67153284671533, 18.25]"
2014-03-17 21:30:00,2014-03-17 22:30:00,60.0,tv,75,"[10.08029197080292, 107.8267716535433, 98.19354838709675, 89.71774193548387]"
2014-03-17 21:45:00,2014-03-17 22:30:00,45.0,amp_livingroom,75,"[24.410852713178294, 23.68, 22.16260162601626]"
2014-03-17 21:45:00,2014-03-17 22:30:00,45.0,subwoofer_livingroom,75,"[15.992307692307692, 15.935483870967742, 15.169354838709678]"
2014-03-17 21:45:00,2014-03-17 22:30:00,45.0,htpc,75,"[74.09302325581395, 75.064, 71.8048780487805]"
2014-03-18 07:00:00,2014-03-18 08:45:00,105.0,washing_machine,76,"[1568.9769230769232, 1131.515625, 385.2945736434109, 156.51162790697674, 123.748031496063, 171.93650793650792, 129.728]"
2014-03-18 08:15:00,2014-03-18 08:45:00,30.0,hair_dryer,76,"[234.1298701298701, 28.28]"
2014-03-18 08:15:00,2014-03-18 08:45:00,30.0,straighteners,76,"[108.92307692307692, 30.04]"
2014-03-18 17:30:00,2014-03-18 17:45:00,15.0,kitchen_radio,76,[2.0078740157480315]
2014-03-18 18:15:00,2014-03-18 18:30:00,15.0,kitchen_radio,76,[2.016]
2014-03-18 20:00:00,2014-03-18 21:30:00,90.0,lcd_office,76,"[41.04878048780488, 41.86764705882353, 41.61029411764706, 41.63970588235294, 41.213235294117645, 40.75]"
2014-03-18 20:00:00,2014-03-18 21:30:00,90.0,hifi_office,76,"[8.785714285714286, 9.0, 8.941176470588236, 9.036764705882351, 8.823529411764707, 8.95]"
2014-03-18 20:00:00,2014-03-18 21:30:00,90.0,laptop,76,"[26.404761904761905, 22.419117647058822, 26.66176470588235, 23.62773722627737, 23.654411764705884, 23.25]"
2014-03-18 21:30:00,2014-03-18 22:45:00,75.0,amp_livingroom,76,"[11.72093023255814, 24.137096774193548, 23.5748031496063, 23.46875, 12.771653543307089]"
2014-03-18 21:30:00,2014-03-18 22:45:00,75.0,subwoofer_livingroom,76,"[7.507936507936508, 16.008064516129032, 15.9296875, 16.015625, 9.07936507936508]"
2014-03-18 21:30:00,2014-03-18 22:45:00,75.0,tv,76,"[49.34883720930232, 99.096, 97.18253968253968, 96.84375, 56.01587301587302]"
2014-03-18 21:30:00,2014-03-18 22:45:00,75.0,htpc,76,"[33.53846153846154, 78.63414634146342, 75.64566929133858, 74.1171875, 44.40944881889764]"
2014-03-19 09:00:00,2014-03-19 18:00:00,540.0,lcd_office,77,"[36.41666666666666, 54.723880597014926, 61.48175182481752, 59.6044776119403, 59.67692307692308, 59.2536231884058, 59.14705882352941, 59.213235294117645, 59.22222222222222, 59.05925925925926, 58.98507462686568, 58.977777777777774, 59.22794117647059, 58.95588235294117, 58.977777777777774, 59.02290076335878, 58.3235294117647, 57.9485294117647, 58.11851851851852, 44.75590551181102, 58.33628318584071, 58.23711340206186, 59.44444444444444, 58.83088235294117, 59.13333333333333, 58.96350364963504, 58.93333333333333, 59.08088235294117, 58.97058823529412, 59.32116788321168, 59.08148148148148, 59.27205882352941, 59.13970588235294, 58.963235294117645, 59.11764705882353, 59.30612244897959]"
2014-03-19 09:00:00,2014-03-19 18:00:00,540.0,hifi_office,77,"[8.68, 9.007462686567164, 8.72992700729927, 8.602941176470589, 8.610294117647058, 8.46376811594203, 8.503649635036496, 8.423357664233576, 8.889705882352942, 8.977941176470589, 8.955555555555556, 8.963235294117647, 8.897058823529411, 9.022058823529411, 8.948148148148148, 8.962962962962964, 15.845588235294118, 15.801470588235292, 15.622222222222222, 15.632352941176473, 16.0, 16.007407407407406, 16.02238805970149, 16.022058823529413, 16.066176470588236, 16.10948905109489, 16.073529411764707, 16.058823529411764, 16.022058823529413, 16.138686131386862, 16.044444444444444, 16.0, 15.985294117647058, 16.014705882352942, 15.985294117647058, 16.0]"
2014-03-19 09:00:00,2014-03-19 18:00:00,540.0,laptop,77,"[19.92, 22.111940298507463, 22.455882352941178, 21.10948905109489, 21.11851851851852, 20.955882352941178, 21.306569343065693, 21.00729927007299, 24.622222222222224, 24.654411764705884, 25.53676470588235, 24.548148148148147, 24.00729927007299, 23.77777777777778, 24.185185185185187, 24.91851851851852, 24.559701492537314, 24.06617647058824, 22.977941176470587, 22.09629629629629, 24.85925925925926, 23.155555555555555, 25.08208955223881, 24.22962962962963, 23.727941176470587, 23.72058823529412, 25.09558823529412, 24.583941605839417, 24.080882352941178, 24.272058823529413, 24.573529411764707, 24.63235294117647, 23.903703703703705, 24.485294117647054, 22.38235294117647, 22.0625]"
2014-03-19 09:45:00,2014-03-19 11:30:00,105.0,washing_machine,77,"[531.2148148148148, 1468.7883211678832, 469.6496350364964, 267.2, 79.53284671532846, 165.62222222222223, 184.3455882352941]"
2014-03-19 10:15:00,2014-03-19 10:30:00,15.0,straighteners,77,[135.11428571428573]
2014-03-19 10:45:00,2014-03-19 13:15:00,150.0,htpc,77,"[64.02941176470588, 64.98529411764706, 64.05882352941177, 63.77205882352941, 63.37037037037037, 63.29197080291971, 66.71851851851852, 62.45185185185185, 62.47058823529412, 61.92592592592592]"
2014-03-19 18:15:00,2014-03-19 18:30:00,15.0,kitchen_radio,77,[2.008]
2014-03-19 19:30:00,2014-03-19 22:15:00,165.0,lcd_office,77,"[38.16666666666666, 40.30252100840336, 40.3235294117647, 40.3014705882353, 40.65185185185185, 41.24264705882353, 40.30303030303031, 40.11111111111112, 40.032, 40.07518796992481, 39.94776119402985]"
2014-03-19 19:30:00,2014-03-19 22:15:00,165.0,hifi_office,77,"[14.0, 9.529411764705882, 8.992592592592592, 8.816176470588236, 8.85925925925926, 8.977941176470589, 8.540740740740741, 8.683823529411764, 8.919117647058824, 8.794117647058824, 8.625]"
2014-03-19 19:30:00,2014-03-19 22:15:00,165.0,laptop,77,"[28.285714285714285, 22.466666666666665, 18.433823529411764, 18.71323529411765, 24.91176470588235, 23.711111111111112, 19.58823529411765, 19.514705882352946, 18.654411764705884, 19.051470588235293, 19.03676470588235]"
2014-03-19 19:30:00,2014-03-19 19:45:00,15.0,office_pc,77,[14.857142857142858]
2014-03-19 20:45:00,2014-03-19 23:00:00,135.0,htpc,77,"[31.432835820895523, 65.23529411764706, 64.76865671641791, 64.46323529411765, 64.625, 65.22058823529412, 68.234375, 70.61111111111111, 69.18897637795276]"
2014-03-19 22:15:00,2014-03-19 23:00:00,45.0,amp_livingroom,77,"[24.34375, 23.99206349206349, 23.661417322834644]"
2014-03-19 22:15:00,2014-03-19 23:00:00,45.0,subwoofer_livingroom,77,"[16.0234375, 16.03174603174603, 16.062992125984252]"
2014-03-19 22:15:00,2014-03-19 23:15:00,60.0,tv,77,"[107.34883720930232, 111.38095238095238, 114.35433070866142, 14.024]"
2014-03-19 23:00:00,2014-03-20 01:00:00,120.0,dishwasher,77,"[17.515873015873016, 112.4920634920635, 1793.0751879699249, 120.616, 120.384, 111.25396825396824, 1629.6564885496184, 996.3384615384616]"
2014-03-20 06:30:00,2014-03-20 11:45:00,315.0,lcd_office,78,"[47.09090909090909, 75.98540145985402, 74.7956204379562, 73.7007299270073, 53.86764705882353, 38.95588235294117, 39.78832116788321, 40.044117647058826, 40.09558823529412, 40.1985294117647, 40.394160583941606, 40.77941176470589, 40.419117647058826, 40.05882352941177, 40.16176470588236, 40.1764705882353, 40.11851851851852, 40.11764705882353, 40.10294117647059, 40.088235294117645, 39.95]"
2014-03-20 06:30:00,2014-03-20 11:45:00,315.0,hifi_office,78,"[7.288888888888889, 6.897810218978102, 6.627737226277373, 6.802919708029197, 7.985294117647059, 8.654411764705882, 8.379562043795621, 8.617647058823529, 8.801470588235293, 8.903703703703703, 8.797101449275363, 8.748148148148148, 8.786764705882353, 8.779411764705882, 8.852941176470589, 8.801470588235293, 8.851851851851851, 8.742647058823529, 8.751824817518248, 8.845588235294118, 8.7]"
2014-03-20 06:30:00,2014-03-20 07:45:00,75.0,office_pc,78,"[166.22222222222223, 185.8102189781022, 179.59558823529412, 184.4379562043796, 119.2720588235294]"
2014-03-20 07:30:00,2014-03-20 11:45:00,255.0,laptop,78,"[14.318518518518518, 20.666666666666668, 20.244444444444444, 20.25, 21.51492537313433, 21.65185185185185, 22.83333333333333, 22.96323529411765, 21.639705882352946, 21.288888888888888, 21.455882352941178, 21.735294117647054, 23.397058823529413, 23.852941176470587, 22.8978102189781, 22.355555555555554, 21.84210526315789]"
2014-03-20 11:15:00,2014-03-20 12:00:00,45.0,amp_livingroom,78,"[14.445255474452557, 23.96296296296296, 8.015384615384615]"
2014-03-20 11:15:00,2014-03-20 23:30:00,735.0,subwoofer_livingroom,78,"[9.213235294117649, 15.992647058823527, 16.00763358778626, 15.946969696969695, 16.007874015748033, 16.0390625, 16.008, 16.0, 16.0, 16.022727272727273, 16.03053435114504, 16.0, 16.014705882352942, 16.014705882352942, 16.014705882352942, 16.01492537313433, 16.00735294117647, 16.0, 16.051470588235293, 15.977941176470589, 15.992753623188406, 15.907801418439716, 15.964285714285714, 15.912408759124087, 15.97841726618705, 16.014388489208635, 16.087591240875913, 15.8671875, 15.89516129032258, 15.983739837398376, 15.968503937007874, 16.0, 15.991869918699187, 15.846774193548388, 15.642857142857142, 15.89763779527559, 15.976190476190476, 15.944444444444445, 15.656, 15.648, 15.817460317460318, 15.891472868217054, 15.814516129032258, 15.968, 15.853658536585366, 15.936507936507937, 15.926829268292684, 15.958677685950413, 7.419354838709677]"
2014-03-20 11:15:00,2014-03-20 15:00:00,225.0,washing_machine,78,"[69.76642335766424, 1871.303703703704, 916.1923076923076, 376.3692307692308, 131.5793650793651, 150.671875, 165.568, 85.65873015873017, 812.8046875, 1452.6691729323309, 492.6793893129771, 186.06106870229007, 86.87591240875912, 182.3507462686567, 187.86029411764707]"
2014-03-20 14:00:00,2014-03-20 18:00:00,240.0,lcd_office,78,"[45.19607843137255, 70.57664233576642, 67.71641791044776, 67.3529411764706, 67.23134328358209, 67.05185185185185, 67.87407407407407, 66.7734375, 67.07299270072993, 67.74452554744525, 66.90070921985816, 66.53571428571429, 66.65693430656934, 66.57553956834532, 66.37410071942446, 66.39344262295081]"
2014-03-20 14:00:00,2014-03-20 18:00:00,240.0,hifi_office,78,"[9.134615384615383, 8.83941605839416, 8.948148148148148, 8.845588235294118, 8.917910447761194, 8.852941176470589, 8.837037037037037, 8.786764705882353, 8.802919708029197, 8.580882352941176, 8.673758865248226, 8.757142857142858, 8.525547445255475, 8.633093525179856, 8.884892086330936, 8.90983606557377]"
2014-03-20 14:00:00,2014-03-20 18:00:00,240.0,laptop,78,"[42.60377358490566, 34.411764705882355, 30.102941176470587, 23.87313432835821, 21.814814814814813, 21.79259259259259, 20.83703703703704, 20.746268656716417, 22.625, 22.920289855072465, 23.34285714285714, 23.546762589928058, 23.44202898550725, 23.065217391304348, 23.28985507246377, 22.966666666666665]"
2014-03-20 16:15:00,2014-03-20 16:30:00,15.0,hoover,78,[930.5797101449276]
2014-03-20 16:45:00,2014-03-20 17:45:00,60.0,hoover,78,"[172.12142857142857, 1033.9197080291972, 828.841726618705, 228.98561151079136]"
