,start,end,duration,app,day,profile
2287,2014-04-08 09:45:00,2014-04-08 10:00:00,15.0,kettle,97,[150.03546099290782]
2288,2014-04-08 09:45:00,2014-04-08 10:00:00,15.0,straighteners,97,[218.7894736842105]
2289,2014-04-08 10:15:00,2014-04-08 10:45:00,30.0,kettle,97,"[257.5, 34.23021582733813]"
2290,2014-04-08 10:45:00,2014-04-08 11:00:00,15.0,coffee_machine,97,[20.52142857142857]
2291,2014-04-08 11:30:00,2014-04-08 12:45:00,75.0,gas_oven,97,"[36.60769230769231, 46.65853658536585, 46.01587301587302, 43.616, 8.276422764227643]"
2292,2014-04-08 11:30:00,2014-04-08 12:00:00,30.0,kettle,97,"[109.9076923076923, 175.91803278688525]"
2293,2014-04-08 12:15:00,2014-04-08 12:30:00,15.0,microwave,97,[78.60483870967742]
2294,2014-04-08 12:45:00,2014-04-08 13:00:00,15.0,hifi_office,97,[6.203389830508475]
2295,2014-04-08 12:45:00,2014-04-08 13:00:00,15.0,kettle,97,[236.5390625]
2296,2014-04-08 12:45:00,2014-04-08 16:30:00,225.0,laptop,97,"[24.76271186440678, 30.614285714285717, 36.35714285714285, 31.77536231884058, 25.821428571428573, 25.899280575539567, 24.79136690647482, 21.642857142857142, 22.1726618705036, 23.90714285714286, 22.33812949640288, 22.87142857142857, 23.3, 23.496402877697843, 22.825396825396822]"
2297,2014-04-08 12:45:00,2014-04-08 16:30:00,225.0,lcd_office,97,"[66.10169491525424, 81.6978417266187, 78.5, 77.15, 76.89285714285714, 76.87050359712231, 77.27142857142857, 76.7517730496454, 76.80575539568345, 76.89285714285714, 77.14285714285714, 76.07913669064749, 75.81428571428572, 76.14285714285714, 76.85714285714286]"
2298,2014-04-08 15:00:00,2014-04-08 16:30:00,90.0,hifi_office,97,"[5.864285714285714, 8.985714285714286, 8.935714285714285, 8.856115107913668, 8.75, 8.698412698412698]"
2299,2014-04-08 15:45:00,2014-04-08 16:15:00,30.0,kettle,97,"[118.5251798561151, 118.7841726618705]"
2300,2014-04-08 17:15:00,2014-04-08 17:30:00,15.0,microwave,97,[93.29133858267716]
2301,2014-04-08 17:15:00,2014-04-08 17:30:00,15.0,toaster,97,[367.9685039370079]
2302,2014-04-08 17:45:00,2014-04-08 18:15:00,30.0,kettle,97,"[110.4047619047619, 112.3739837398374]"
2303,2014-04-08 17:45:00,2014-04-08 18:00:00,15.0,microwave,97,[78.42857142857143]
2304,2014-04-08 18:30:00,2014-04-08 21:30:00,180.0,subwoofer_livingroom,97,"[0.2777777777777778, 15.295454545454543, 15.67142857142857, 15.714285714285714, 15.278571428571428, 15.81294964028777, 15.682170542635658, 15.417322834645669, 15.547619047619047, 15.752, 16.0, 1.153225806451613]"
2305,2014-04-08 18:30:00,2014-04-08 21:30:00,180.0,tv,97,"[1.0, 109.14728682170542, 106.92857142857144, 110.5, 106.71428571428572, 111.03597122302158, 99.0, 102.11811023622047, 93.28571428571428, 94.056, 101.37704918032787, 14.03225806451613]"
2306,2014-04-08 18:45:00,2014-04-08 20:15:00,90.0,hifi_office,97,"[8.829787234042554, 8.928571428571429, 8.764285714285714, 8.35, 8.60431654676259, 8.620689655172415]"
2307,2014-04-08 18:45:00,2014-04-08 21:30:00,165.0,htpc,97,"[65.98496240601504, 70.08571428571429, 69.27857142857142, 68.54676258992805, 67.87857142857143, 70.79069767441861, 72.624, 83.80314960629921, 83.672, 78.69354838709677, 8.308943089430894]"
2308,2014-04-08 18:45:00,2014-04-08 20:15:00,90.0,laptop,97,"[24.3125, 23.93478260869565, 21.792857142857144, 22.33093525179856, 22.085714285714285, 22.642857142857142]"
2309,2014-04-08 18:45:00,2014-04-08 20:15:00,90.0,lcd_office,97,"[39.723404255319146, 41.44285714285714, 40.25, 40.457142857142856, 40.07194244604317, 40.67857142857143]"
2310,2014-04-08 18:45:00,2014-04-08 19:00:00,15.0,toaster,97,[351.5112781954887]
2311,2014-04-08 21:15:00,2014-04-08 23:15:00,120.0,dishwasher,97,"[60.82786885245902, 835.1732283464567, 1083.891472868217, 121.26984126984128, 121.28225806451611, 208.08943089430892, 2330.308823529412, 98.59677419354838]"
2312,2014-04-08 21:30:00,2014-04-08 21:45:00,15.0,coffee_machine,97,[7.168]
2313,2014-04-09 00:45:00,2014-04-09 01:00:00,15.0,dishwasher,98,[1.05]
2314,2014-04-09 07:30:00,2014-04-09 08:00:00,30.0,kettle,98,"[278.7952755905512, 186.464]"
2315,2014-04-09 08:00:00,2014-04-09 08:15:00,15.0,toaster,98,[358.7165354330709]
2316,2014-04-09 08:30:00,2014-04-09 08:45:00,15.0,microwave,98,[118.84920634920636]
2317,2014-04-09 10:00:00,2014-04-09 10:15:00,15.0,hair_dryer,98,[326.84507042253523]
2318,2014-04-09 10:00:00,2014-04-09 10:15:00,15.0,straighteners,98,[126.63513513513512]
2319,2014-04-09 10:00:00,2014-04-09 10:15:00,15.0,subwoofer_livingroom,98,[7.491935483870968]
2320,2014-04-09 10:00:00,2014-04-09 12:30:00,150.0,washing_machine,98,"[0.8870967741935484, 1581.2720588235295, 1421.5149253731342, 1339.0984848484848, 1890.544776119403, 1143.874074074074, 167.59375, 80.73983739837398, 191.171875, 246.9672131147541]"
2321,2014-04-09 14:15:00,2014-04-09 15:15:00,60.0,hifi_office,98,"[8.976744186046512, 8.878571428571428, 8.510791366906474, 8.405063291139241]"
2322,2014-04-09 14:15:00,2014-04-09 15:15:00,60.0,laptop,98,"[27.83333333333333, 23.38571428571429, 22.05035971223021, 23.807692307692307]"
2323,2014-04-09 14:15:00,2014-04-09 15:15:00,60.0,lcd_office,98,"[51.785714285714285, 63.52857142857143, 62.84892086330935, 62.0253164556962]"
2324,2014-04-09 14:30:00,2014-04-09 14:45:00,15.0,washing_machine,98,[2.4857142857142858]
2325,2014-04-09 15:00:00,2014-04-09 17:00:00,120.0,washing_machine,98,"[9.19083969465649, 1747.3181818181818, 843.0307692307692, 337.20472440944883, 123.14634146341464, 141.05555555555554, 175.59349593495935, 78.85365853658537]"
2326,2014-04-09 16:00:00,2014-04-09 16:15:00,15.0,kettle,98,[423.0406504065041]
2327,2014-04-09 17:30:00,2014-04-09 21:30:00,240.0,amp_livingroom,98,"[12.475806451612904, 24.016393442622952, 23.483606557377048, 23.040650406504064, 23.008196721311474, 23.024590163934427, 23.074380165289256, 23.26050420168067, 23.049586776859503, 23.131147540983605, 23.203252032520325, 23.09090909090909, 23.024590163934427, 23.21311475409836, 23.191666666666663, 10.01639344262295]"
2328,2014-04-09 17:30:00,2014-04-09 23:30:00,360.0,htpc,98,"[29.739837398373982, 69.54918032786885, 67.1639344262295, 65.83739837398375, 66.28688524590164, 66.27868852459017, 69.44628099173553, 67.36134453781513, 68.025, 73.3089430894309, 68.99180327868852, 70.27272727272727, 67.0, 71.93388429752066, 74.9090909090909, 69.14049586776859, 65.95901639344262, 64.6829268292683, 64.73983739837398, 65.136, 65.808, 66.02459016393442, 65.77685950413223, 30.841666666666665]"
2329,2014-04-09 17:30:00,2014-04-09 17:45:00,15.0,microwave,98,[97.2741935483871]
2330,2014-04-09 17:30:00,2014-04-09 21:30:00,240.0,subwoofer_livingroom,98,"[8.040322580645162, 15.983471074380166, 15.910569105691057, 15.852459016393444, 15.731707317073171, 15.909090909090908, 15.826446280991735, 15.966386554621849, 15.983471074380166, 15.951219512195122, 16.016260162601625, 15.942148760330578, 15.98360655737705, 16.0327868852459, 15.958333333333334, 6.852459016393443]"
2331,2014-04-09 17:30:00,2014-04-09 18:00:00,30.0,toaster,98,"[156.5772357723577, 182.41803278688525]"
2332,2014-04-09 17:30:00,2014-04-09 21:30:00,240.0,tv,98,"[50.25806451612903, 102.27272727272728, 97.50819672131148, 98.59016393442624, 99.32520325203252, 104.20661157024792, 97.61157024793388, 97.14166666666668, 96.89166666666668, 92.42622950819673, 97.5609756097561, 94.7190082644628, 91.77049180327867, 94.6065573770492, 95.3801652892562, 43.074380165289256]"
2333,2014-04-10 06:30:00,2014-04-10 06:45:00,15.0,kettle,99,[336.824]
2334,2014-04-10 06:45:00,2014-04-10 09:00:00,135.0,hifi_office,99,"[9.049504950495049, 8.97841726618705, 8.614285714285714, 8.978571428571428, 8.878571428571428, 8.771428571428572, 8.735714285714286, 8.714285714285714, 8.18705035971223]"
2335,2014-04-10 06:45:00,2014-04-10 10:45:00,240.0,laptop,99,"[23.643564356435643, 22.83453237410072, 22.057971014492757, 25.18705035971223, 25.0, 25.56115107913669, 25.1, 24.935714285714287, 24.74468085106383, 32.92805755395683, 32.02142857142857, 31.242857142857144, 31.692857142857143, 30.76428571428572, 26.44202898550725, 18.879518072289155]"
2336,2014-04-10 06:45:00,2014-04-10 10:45:00,240.0,lcd_office,99,"[62.81, 63.49640287769784, 62.72857142857143, 62.25, 62.07857142857143, 62.05, 61.864285714285714, 61.80434782608695, 61.43478260869565, 61.431654676258994, 61.205673758865245, 60.98571428571429, 61.42446043165467, 61.51063829787234, 61.41726618705036, 61.67469879518072]"
2337,2014-04-10 06:45:00,2014-04-10 07:00:00,15.0,office_pc,99,[1.1717171717171715]
2338,2014-04-10 07:30:00,2014-04-10 08:00:00,30.0,kettle,99,"[274.9712230215827, 50.59285714285714]"
2339,2014-04-10 07:45:00,2014-04-10 08:15:00,30.0,microwave,99,"[71.19285714285714, 81.97142857142858]"
2340,2014-04-10 07:45:00,2014-04-10 08:00:00,15.0,toaster,99,[386.2857142857143]
2341,2014-04-10 11:30:00,2014-04-10 11:45:00,15.0,kettle,99,[306.5238095238095]
2342,2014-04-10 11:30:00,2014-04-10 11:45:00,15.0,toaster,99,[373.7619047619048]
2343,2014-04-10 12:30:00,2014-04-10 12:45:00,15.0,kettle,99,[248.44]
2344,2014-04-10 12:45:00,2014-04-10 14:15:00,90.0,amp_livingroom,99,"[22.764227642276424, 23.821138211382117, 23.524193548387096, 23.34710743801653, 23.235772357723576, 8.637096774193548]"
2345,2014-04-10 12:45:00,2014-04-10 14:15:00,90.0,htpc,99,"[65.17886178861788, 68.90243902439025, 68.09016393442623, 68.47933884297521, 68.02439024390245, 26.07258064516129]"
2346,2014-04-10 12:45:00,2014-04-10 14:15:00,90.0,subwoofer_livingroom,99,"[14.991935483870968, 16.016393442622952, 16.0, 16.016393442622952, 15.991803278688524, 5.82258064516129]"
2347,2014-04-10 12:45:00,2014-04-10 14:15:00,90.0,tv,99,"[111.64227642276424, 116.0327868852459, 114.68, 109.32231404958678, 106.0569105691057, 38.064516129032256]"
2348,2014-04-10 13:00:00,2014-04-10 13:30:00,30.0,microwave,99,"[28.81967213114754, 86.7258064516129]"
2349,2014-04-10 18:15:00,2014-04-10 18:30:00,15.0,microwave,99,[129.88524590163934]
2350,2014-04-10 18:30:00,2014-04-10 18:45:00,15.0,kettle,99,[416.0983606557377]
2351,2014-04-10 18:45:00,2014-04-10 21:15:00,150.0,htpc,99,"[30.204918032786885, 68.50413223140495, 68.87121212121212, 70.08571428571429, 68.30714285714286, 69.52845528455285, 68.63934426229508, 68.61666666666666, 68.68595041322314, 20.84297520661157]"
2352,2014-04-10 19:00:00,2014-04-10 21:15:00,135.0,amp_livingroom,99,"[7.416666666666667, 24.210526315789476, 23.47142857142857, 23.185714285714287, 23.056910569105693, 23.0327868852459, 23.041666666666668, 23.0655737704918, 15.603305785123966]"
2353,2014-04-10 19:00:00,2014-04-10 21:15:00,135.0,subwoofer_livingroom,99,"[4.603305785123967, 16.022727272727273, 16.071428571428573, 15.886524822695035, 15.770491803278688, 15.739837398373984, 15.680672268907562, 15.859504132231406, 10.549180327868852]"
2354,2014-04-10 19:00:00,2014-04-10 21:15:00,135.0,tv,99,"[31.115702479338843, 113.10687022900764, 107.86524822695036, 103.56428571428572, 94.36585365853658, 94.68852459016394, 94.5, 93.72950819672133, 60.68595041322314]"
2355,2014-04-10 19:15:00,2014-04-10 19:30:00,15.0,kettle,99,[251.31297709923663]
2356,2014-04-10 19:15:00,2014-04-10 20:00:00,45.0,laptop,99,"[21.414285714285715, 17.90714285714286, 19.59285714285714]"
2357,2014-04-10 19:15:00,2014-04-10 20:00:00,45.0,lcd_office,99,"[42.7536231884058, 41.57142857142857, 41.22302158273381]"
2358,2014-04-11 07:15:00,2014-04-11 08:00:00,45.0,kettle,100,"[410.62698412698415, 88.26515151515152, 93.1023622047244]"
2359,2014-04-11 07:15:00,2014-04-11 09:15:00,120.0,washing_machine,100,"[276.864, 1898.136363636364, 689.578125, 376.88461538461536, 116.125, 138.94244604316546, 168.73758865248226, 85.93617021276596]"
2360,2014-04-11 07:30:00,2014-04-11 07:45:00,15.0,microwave,100,[26.0]
2361,2014-04-11 07:30:00,2014-04-11 08:15:00,45.0,toaster,100,"[375.381679389313, 134.31782945736435, 293.1136363636364]"
2362,2014-04-11 08:15:00,2014-04-11 09:30:00,75.0,laptop,100,"[44.125, 30.942857142857143, 25.50354609929078, 21.185714285714287, 20.95744680851064]"
2363,2014-04-11 08:15:00,2014-04-11 09:30:00,75.0,lcd_office,100,"[38.79166666666666, 40.7037037037037, 41.53191489361702, 41.32142857142857, 41.191489361702125]"
2364,2014-04-11 08:15:00,2014-04-11 08:30:00,15.0,microwave,100,[110.4031007751938]
2365,2014-04-11 08:15:00,2014-04-11 08:30:00,15.0,office_pc,100,[3.68]
2366,2014-04-11 08:30:00,2014-04-11 09:00:00,30.0,hair_dryer,100,"[314.3636363636364, 312.4583333333333]"
2367,2014-04-11 08:30:00,2014-04-11 09:00:00,30.0,straighteners,100,"[142.83333333333334, 109.45205479452056]"
2368,2014-04-11 09:45:00,2014-04-11 19:00:00,555.0,laptop,100,"[25.063063063063066, 29.100719424460436, 32.792857142857144, 30.07246376811594, 20.70689655172414, 19.042857142857144, 19.085714285714285, 19.035971223021583, 19.007142857142856, 19.114285714285717, 19.179856115107917, 19.035714285714285, 19.05, 19.05755395683453, 18.9645390070922, 19.08510638297872, 19.071428571428573, 19.1, 19.05755395683453, 19.0709219858156, 19.07801418439716, 19.057142857142857, 19.007142857142856, 19.06382978723404, 19.05673758865248, 19.02142857142857, 19.06474820143885, 19.07246376811594, 19.05755395683453, 19.035971223021583, 20.07913669064748, 19.13571428571429, 12.878571428571428, 9.971223021582734, 10.115107913669064, 16.2, 12.337662337662335]"
2369,2014-04-11 09:45:00,2014-04-11 18:00:00,495.0,lcd_office,100,"[53.66363636363637, 54.97142857142857, 54.51798561151079, 54.75714285714286, 46.80701754385965, 39.635714285714286, 39.56115107913669, 39.55, 39.54347826086956, 39.35507246376812, 39.34351145038168, 39.431654676258994, 39.46212121212121, 39.471014492753625, 39.49285714285714, 39.54609929078014, 39.47857142857143, 39.42553191489362, 39.41428571428571, 39.40425531914894, 39.535714285714285, 39.77304964539008, 39.4, 39.43262411347518, 39.67857142857143, 39.392857142857146, 39.56115107913669, 39.58992805755396, 39.43478260869565, 39.69784172661871, 39.34285714285714, 39.302158273381295, 13.258992805755396]"
2370,2014-04-11 09:45:00,2014-04-11 10:00:00,15.0,office_pc,100,[0.8558558558558559]
2371,2014-04-11 10:45:00,2014-04-11 11:00:00,15.0,kettle,100,[283.206106870229]
2372,2014-04-11 10:45:00,2014-04-11 11:00:00,15.0,microwave,100,[61.25384615384616]
2373,2014-04-11 10:45:00,2014-04-11 11:15:00,30.0,toaster,100,"[213.55725190839692, 459.4]"
2374,2014-04-11 11:15:00,2014-04-11 11:30:00,15.0,coffee_machine,100,[230.72142857142856]
2375,2014-04-11 12:45:00,2014-04-11 13:00:00,15.0,kettle,100,[168.47857142857143]
2376,2014-04-11 13:00:00,2014-04-11 19:30:00,390.0,amp_livingroom,100,"[13.028776978417266, 23.935714285714287, 23.156028368794328, 23.120567375886523, 23.1, 23.057142857142857, 23.0354609929078, 23.02857142857143, 23.01418439716312, 23.02857142857143, 23.09219858156028, 23.02142857142857, 23.035714285714285, 23.01418439716312, 23.231884057971016, 23.02158273381295, 23.05755395683453, 23.071942446043167, 23.05, 23.007142857142856, 22.97122302158273, 22.92086330935252, 22.735714285714284, 22.803030303030305, 22.84297520661157, 8.32258064516129]"
2377,2014-04-11 13:00:00,2014-04-11 14:30:00,90.0,htpc,100,"[43.66187050359712, 70.66428571428571, 68.82978723404256, 68.44680851063829, 69.18571428571428, 53.66428571428571]"
2378,2014-04-11 13:00:00,2014-04-11 19:30:00,390.0,subwoofer_livingroom,100,"[8.428571428571429, 16.014285714285716, 15.74468085106383, 15.95, 15.935714285714283, 15.907801418439716, 15.97163120567376, 15.971428571428572, 15.957142857142856, 16.00709219858156, 15.99290780141844, 16.007142857142856, 16.007142857142856, 15.985714285714286, 16.014388489208635, 16.028985507246375, 16.165467625899282, 16.021428571428572, 16.014285714285716, 16.007194244604317, 15.93525179856115, 15.75, 15.676258992805757, 15.492424242424242, 15.614754098360656, 5.796747967479675]"
2379,2014-04-11 13:00:00,2014-04-11 14:30:00,90.0,tv,100,"[56.785714285714285, 113.03571428571428, 112.1063829787234, 110.59285714285714, 111.83687943262412, 75.50714285714285]"
2380,2014-04-11 17:00:00,2014-04-11 17:15:00,15.0,kettle,100,[446.9624060150376]
2381,2014-04-11 17:00:00,2014-04-11 17:30:00,30.0,kitchen_radio,100,"[0.0215827338129496, 0.0214285714285714]"
2382,2014-04-11 17:15:00,2014-04-11 18:15:00,60.0,gas_oven,100,"[16.95, 46.73913043478261, 30.39568345323741, 1.708029197080292]"
2383,2014-04-11 18:00:00,2014-04-11 18:15:00,15.0,kettle,100,[221.63768115942028]
2384,2014-04-11 18:15:00,2014-04-11 18:45:00,30.0,microwave,100,"[58.58571428571429, 58.57553956834533]"
2385,2014-04-11 18:30:00,2014-04-11 19:00:00,30.0,lcd_office,100,"[24.47107438016529, 25.52777777777778]"
2386,2014-04-11 19:00:00,2014-04-11 22:30:00,210.0,htpc,100,"[11.827868852459016, 30.131147540983605, 69.31404958677686, 70.05737704918033, 16.34426229508197, 31.73553719008265, 67.46341463414635, 66.69747899159664, 67.01612903225806, 66.60975609756098, 67.09917355371901, 66.66666666666667, 66.77049180327869, 61.16393442622951]"
2387,2014-04-11 19:30:00,2014-04-11 20:00:00,30.0,dishwasher,100,"[67.51239669421487, 0.5950413223140496]"
2388,2014-04-12 06:15:00,2014-04-12 06:30:00,15.0,coffee_machine,101,[2.528]
2389,2014-04-12 16:45:00,2014-04-12 17:15:00,30.0,htpc,101,"[53.92063492063492, 17.008]"
2390,2014-04-12 19:30:00,2014-04-12 19:45:00,15.0,htpc,101,[12.582677165354331]
2391,2014-04-13 16:45:00,2014-04-13 17:15:00,30.0,htpc,102,"[54.0, 16.591666666666665]"
2392,2014-04-13 19:00:00,2014-04-13 19:15:00,15.0,htpc,102,[11.88]
2393,2014-04-13 19:45:00,2014-04-13 21:45:00,120.0,htpc,102,"[30.296, 67.568, 68.36290322580645, 66.79338842975207, 66.98412698412699, 67.30081300813008, 66.80327868852459, 16.637096774193548]"
2394,2014-04-14 19:00:00,2014-04-14 19:15:00,15.0,htpc,103,[13.087301587301589]
2395,2014-04-14 19:45:00,2014-04-14 22:30:00,165.0,htpc,103,"[30.968503937007878, 67.27777777777777, 67.63709677419355, 66.65040650406505, 66.65079365079364, 66.94444444444444, 66.609375, 68.424, 67.08943089430895, 66.7578125, 61.272]"
2396,2014-04-14 22:30:00,2014-04-14 22:45:00,15.0,coffee_machine,103,[3.73015873015873]
2397,2014-04-14 23:15:00,2014-04-15 01:30:00,135.0,dishwasher,103,"[29.984, 90.872, 586.0873015873016, 1415.904761904762, 119.832, 118.70967741935485, 109.232, 2067.3615384615387, 599.8730158730159]"
2398,2014-04-15 01:00:00,2014-04-15 01:15:00,15.0,toaster,104,[27.9]
2399,2014-04-15 01:15:00,2014-04-15 02:00:00,45.0,breadmaker,104,"[25.27777777777778, 11.232, 20.43548387096774]"
2400,2014-04-15 02:15:00,2014-04-15 03:00:00,45.0,breadmaker,104,"[7.122950819672131, 72.83898305084746, 57.23770491803279]"
2401,2014-04-15 03:00:00,2014-04-15 03:15:00,15.0,dishwasher,104,[0.8064516129032258]
2402,2014-04-15 03:30:00,2014-04-15 07:00:00,210.0,breadmaker,104,"[21.475409836065573, 23.04032258064516, 19.72, 75.98347107438016, 23.442622950819672, 57.03278688524591, 307.8861788617886, 511.5365853658537, 378.1639344262295, 374.9590163934426, 174.35, 95.3801652892562, 82.91056910569105, 75.24166666666666]"
2403,2014-04-15 07:00:00,2014-04-15 08:00:00,60.0,lcd_office,104,"[33.92307692307692, 40.27857142857143, 41.630434782608695, 1.7686567164179106]"
2404,2014-04-15 07:00:00,2014-04-15 07:15:00,15.0,office_pc,104,[3.948717948717949]
2405,2014-04-15 07:30:00,2014-04-15 12:15:00,285.0,laptop,104,"[3.5357142857142856, 64.68571428571428, 41.79285714285714, 24.94326241134752, 17.73381294964029, 16.15714285714286, 21.39416058394161, 23.574626865671643, 23.369565217391305, 19.4468085106383, 22.785714285714285, 24.41007194244604, 23.37857142857143, 24.928571428571427, 25.25, 24.73758865248227, 25.93525179856115, 25.1, 25.476744186046517]"
2406,2014-04-15 07:45:00,2014-04-15 08:30:00,45.0,kettle,104,"[302.04285714285714, 87.6, 260.0916030534351]"
2407,2014-04-15 07:45:00,2014-04-15 08:00:00,15.0,kitchen_radio,104,[0.0285714285714285]
2408,2014-04-15 08:00:00,2014-04-15 08:15:00,15.0,toaster,104,[545.4285714285714]
2409,2014-04-15 08:15:00,2014-04-15 08:45:00,30.0,microwave,104,"[62.83687943262412, 46.789855072463766]"
2410,2014-04-15 08:30:00,2014-04-15 08:45:00,15.0,toaster,104,[21.26618705035971]
2411,2014-04-15 08:45:00,2014-04-15 12:15:00,210.0,lcd_office,104,"[12.3046875, 69.40579710144928, 69.62121212121212, 68.05035971223022, 67.30714285714286, 66.96428571428571, 66.57857142857142, 66.43884892086331, 67.26428571428572, 67.5179856115108, 67.31205673758865, 67.46808510638297, 67.27857142857142, 67.05882352941177]"
2412,2014-04-15 08:45:00,2014-04-15 10:30:00,105.0,washing_machine,104,"[947.9130434782608, 1254.427536231884, 359.3157894736842, 123.46043165467626, 93.85714285714286, 154.74285714285713, 180.63571428571427]"
2413,2014-04-15 09:30:00,2014-04-15 12:15:00,165.0,hifi_office,104,"[4.2086330935251794, 8.857142857142858, 8.614285714285714, 8.792857142857143, 8.798561151079136, 8.71631205673759, 8.661870503597122, 8.73758865248227, 8.794326241134751, 8.778571428571428, 8.858823529411765]"
2414,2014-04-15 12:00:00,2014-04-15 13:00:00,60.0,kettle,104,"[158.93333333333334, 191.58870967741936, 266.528, 88.4469696969697]"
2415,2014-04-15 12:15:00,2014-04-15 12:45:00,30.0,microwave,104,"[55.00806451612903, 52.024193548387096]"
2416,2014-04-15 12:45:00,2014-04-15 14:30:00,105.0,washing_machine,104,"[1611.2651515151515, 1197.218045112782, 407.0952380952381, 162.632, 108.2578125, 145.2826086956522, 147.2642857142857]"
2417,2014-04-15 13:45:00,2014-04-15 15:45:00,120.0,hifi_office,104,"[8.384615384615385, 8.884057971014492, 8.42142857142857, 8.307142857142857, 8.428571428571429, 8.6, 8.657142857142857, 8.585585585585585]"
2418,2014-04-15 13:45:00,2014-04-15 14:00:00,15.0,kettle,104,[347.359375]
2419,2014-04-15 13:45:00,2014-04-15 15:45:00,120.0,laptop,104,"[38.11538461538461, 46.68345323741007, 46.06521739130435, 45.94326241134752, 45.44202898550725, 45.56428571428572, 45.121428571428574, 45.8]"
2420,2014-04-15 13:45:00,2014-04-15 15:45:00,120.0,lcd_office,104,"[61.84, 70.19565217391305, 68.93571428571428, 68.03571428571429, 67.92142857142858, 67.74285714285715, 67.62857142857143, 67.36036036036036]"
2421,2014-04-15 13:45:00,2014-04-15 14:00:00,15.0,office_pc,104,[4.32]
2422,2014-04-15 17:00:00,2014-04-15 17:15:00,15.0,toaster,104,[337.23809523809524]
2423,2014-04-15 17:45:00,2014-04-15 18:00:00,15.0,microwave,104,[101.856]
2424,2014-04-15 19:00:00,2014-04-15 21:15:00,135.0,amp_livingroom,104,"[9.064516129032258, 23.61111111111111, 23.330645161290324, 23.20967741935484, 23.176, 23.05555555555556, 23.048387096774192, 23.056910569105693, 22.31451612903226]"
2425,2014-04-15 19:00:00,2014-04-15 19:45:00,45.0,gas_oven,104,"[33.185483870967744, 32.774193548387096, 3.5284552845528454]"
2426,2014-04-15 19:00:00,2014-04-15 21:15:00,135.0,htpc,104,"[36.39837398373984, 68.46825396825396, 68.41129032258064, 68.48, 69.072, 69.96031746031746, 78.54838709677419, 78.15447154471545, 76.384]"
2427,2014-04-15 19:00:00,2014-04-15 21:30:00,150.0,tv,104,"[35.66129032258065, 104.88888888888889, 112.07317073170732, 113.8015873015873, 113.128, 106.7063492063492, 93.74193548387096, 90.45528455284553, 89.83064516129032, 11.808]"
2428,2014-04-15 19:15:00,2014-04-15 21:30:00,135.0,subwoofer_livingroom,104,"[2.806451612903226, 15.570247933884298, 15.888, 15.976, 15.936507936507937, 15.879032258064516, 15.65040650406504, 15.774193548387096, 2.176]"
2429,2014-04-16 06:00:00,2014-04-16 06:45:00,45.0,hifi_office,105,"[8.86046511627907, 9.0, 8.78740157480315]"
2430,2014-04-16 06:00:00,2014-04-16 06:15:00,15.0,kitchen_radio,105,[0.0234375]
2431,2014-04-16 06:00:00,2014-04-16 06:45:00,45.0,laptop,105,"[24.79069767441861, 23.27857142857143, 19.96875]"
2432,2014-04-16 06:00:00,2014-04-16 06:45:00,45.0,lcd_office,105,"[59.48780487804878, 56.17021276595744, 49.88976377952756]"
2433,2014-04-16 06:00:00,2014-04-16 06:15:00,15.0,office_pc,105,[3.613636363636364]
2434,2014-04-16 07:15:00,2014-04-16 07:30:00,15.0,kettle,105,[280.0]
2435,2014-04-16 07:15:00,2014-04-16 08:00:00,45.0,microwave,105,"[52.153225806451616, 49.354838709677416, 53.05]"
2436,2014-04-16 07:30:00,2014-04-16 07:45:00,15.0,toaster,105,[347.6341463414634]
2437,2014-04-16 11:45:00,2014-04-16 12:00:00,15.0,kettle,105,[467.0]
2438,2014-04-16 14:30:00,2014-04-16 16:30:00,120.0,washing_machine,105,"[12.984, 1815.1716417910447, 1102.4566929133855, 410.5530303030303, 158.875, 115.352, 174.390625, 134.488]"
2439,2014-04-16 14:45:00,2014-04-16 15:30:00,45.0,amp_livingroom,105,"[4.373134328358209, 24.4140625, 8.323076923076924]"
2440,2014-04-16 14:45:00,2014-04-16 17:30:00,165.0,subwoofer_livingroom,105,"[2.7669172932330826, 16.0234375, 16.129770992366414, 15.9921875, 16.016, 16.0, 15.968, 15.934959349593496, 15.96, 16.048, 8.196850393700787]"
2441,2014-04-16 15:45:00,2014-04-16 16:30:00,45.0,gas_oven,105,"[24.483870967741936, 46.031496062992126, 9.290322580645162]"
2442,2014-04-16 16:00:00,2014-04-16 16:15:00,15.0,kettle,105,[312.890625]
2443,2014-04-16 17:15:00,2014-04-16 21:30:00,255.0,htpc,105,"[36.84920634920635, 67.432, 66.81102362204724, 67.2992125984252, 67.87096774193549, 67.41935483870968, 69.504, 68.8780487804878, 69.49606299212599, 70.14754098360656, 70.296875, 70.672, 69.74603174603175, 70.15322580645162, 70.12, 70.3821138211382, 35.536]"
2444,2014-04-16 17:15:00,2014-04-16 17:30:00,15.0,tv,105,[8.165354330708661]
2445,2014-04-16 17:30:00,2014-04-16 17:45:00,15.0,microwave,105,[130.54032258064515]
2446,2014-04-16 17:45:00,2014-04-16 18:00:00,15.0,toaster,105,[331.3125]
2447,2014-04-16 18:00:00,2014-04-16 21:30:00,210.0,amp_livingroom,105,"[8.377952755905511, 24.080645161290324, 23.54032258064516, 23.12, 22.967741935483872, 22.91338582677165, 23.07377049180328, 23.0703125, 23.0, 23.103174603174605, 23.08870967741936, 23.04, 23.065040650406505, 14.424]"
